"CLIENT TYPE","SEC CODE","SECTOR NAME","MARKET TYPE","BUY VOLUME","BUY VALUE","SELL VOLUME","SELL VALUE","NET VOLUME","NET VALUE","USD"
"BANKS / DFI","S0028","Technology and Communication","FUT","0","0","(400,500)","(66,648,740)","(400,500)","(66,648,740)","(438,478)"
"BANKS / DFI","S0005","Cement","REG","55,000","6,981,750","(857,171)","(92,250,651)","(802,171)","(85,268,901)","(560,979)"
"BANKS / DFI","S0007","Fertilizer","REG","100,000","2,749,980","(310,500)","(11,818,100)","(210,500)","(9,068,120)","(59,658)"
"BANKS / DFI","S0008","Food and Personal Care Products","REG","245,638","7,404,687","(906,138)","(19,841,887)","(660,500)","(12,437,200)","(81,823)"
"BANKS / DFI","S0019","Oil and Gas Exploration Companies","REG","33,000","2,818,107","0","0","33,000","2,818,107","18,540"
"BANKS / DFI","S0020","Oil and Gas Marketing Companies","REG","30,000","6,654,999","0","0","30,000","6,654,999","43,782"
"BANKS / DFI","S0023","Power Generation and Distribution","REG","246,478","6,296,596","(991,016)","(79,281,746)","(744,538)","(72,985,150)","(480,165)"
"BANKS / DFI","S0026","Commercial Banks","REG","28,608","3,347,136","(10,341)","(1,806,591)","18,267","1,540,545","10,135"
"BANKS / DFI","S0028","Technology and Communication","REG","410,500","67,703,340","(1,325,500)","(181,920,749)","(915,000)","(114,217,409)","(751,430)"
"BANKS / DFI","S0029","Textile Composite","REG","265,000","28,985,555","(181,000)","(9,050,000)","84,000","19,935,555","131,154"
"BANKS / DFI","S1111","All other Sectors","REG","3,296,815","110,426,473","(1,449,500)","(84,825,245)","1,847,315","25,601,228","168,429"
"","","","TOTAL","4,711,039","243,368,622","(6,431,666)","(547,443,708)","(1,720,627)","(304,075,086)","(2,000,493)"
"BROKER PROPRIETARY TRADING","S0005","Cement","FUT","591,000","71,483,555","(532,500)","(72,416,745)","58,500","(933,190)","(6,139)"
"BROKER PROPRIETARY TRADING","S0007","Fertilizer","FUT","84,500","4,683,595","(78,500)","(2,445,905)","6,000","2,237,690","14,721"
"BROKER PROPRIETARY TRADING","S0008","Food and Personal Care Products","FUT","2,326,500","70,803,010","(964,000)","(29,177,985)","1,362,500","41,625,025","273,848"
"BROKER PROPRIETARY TRADING","S0019","Oil and Gas Exploration Companies","FUT","47,500","4,269,045","(21,000)","(1,913,430)","26,500","2,355,615","15,497"
"BROKER PROPRIETARY TRADING","S0020","Oil and Gas Marketing Companies","FUT","155,500","8,319,080","(27,500)","(1,152,735)","128,000","7,166,345","47,147"
"BROKER PROPRIETARY TRADING","S0023","Power Generation and Distribution","FUT","82,000","4,696,825","(84,500)","(3,844,525)","(2,500)","852,300","5,607"
